chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.336342,0.059721,3006.867774,3197.56577,5650.129379,0.080178,-306.824799,108.643463,-14.976333,17.965673,-9.250827,26.307356,-23.415514,-5.112922,-20.69766,-11.079644,-19.477409,-5.20324,-0.807972,-14.162865,-7.710478,0.442604,-7.820057,4.353246,-6.078557,-9.050695,1
0.484083,0.011311,3300.960974,3582.82228,5522.830959,0.101656,-474.835175,141.605454,-5.609973,13.260903,-5.672353,12.513405,-10.605977,-4.96831,-2.896787,-6.771314,-0.879471,-1.709043,0.322748,-3.540789,-10.505738,3.834114,-4.934735,-3.51872,-1.80619,-2.577658,1
0.493806,0.036717,2972.754807,4002.001115,6538.252179,0.049855,-408.587189,116.471596,12.793536,14.074533,2.959678,9.341852,5.298933,-0.426304,-4.420046,-8.281971,-4.008945,0.30319,3.647208,-2.781784,-2.820871,1.081363,-5.245168,-6.689331,1.660882,-1.185273,1
0.473226,0.008758,3347.806977,3618.410366,5879.684678,0.101122,-503.690857,131.976669,-19.147108,26.950502,3.141689,24.745445,-4.249896,-9.741432,6.471293,-20.702635,-4.185375,-9.149431,-2.232566,-0.275644,-5.360346,2.539278,-1.042275,-5.931966,4.2255,-4.118261,1
0.409579,0.011344,3548.666067,3525.56242,6494.563426,0.104622,-476.236542,122.926346,-32.76717,24.161661,-0.986616,19.364504,-4.11448,-6.384257,-2.875209,-10.83966,5.821533,-6.141619,6.089744,-5.176386,-9.398591,6.819357,-2.328774,6.089497,-3.389784,-5.118995,1
0.499982,0.002721,3399.226883,3415.373066,5852.906051,0.114317,-466.03186,110.826531,-55.507626,21.951197,-3.275086,1.61989,-1.729159,13.371469,4.940734,-1.02872,9.017463,10.904597,10.061587,-5.694726,-4.005413,-0.158206,2.254957,2.242419,-0.798691,-1.393843,1
0.467673,0.040131,2597.871545,2819.196523,5026.447062,0.063203,-322.497498,149.993897,-31.085144,44.050343,6.184118,30.22772,-5.294042,-1.809978,0.742447,-11.070219,6.438893,-2.858261,3.263484,6.9175,-0.353818,6.652282,1.455347,3.077368,5.796023,-0.245291,1
0.387465,0.018492,1906.621243,2821.928481,3418.800522,0.035385,-434.742767,155.332703,-15.735288,29.152069,19.529402,12.998114,-8.48966,-2.92159,2.544561,5.728221,7.395695,4.422383,2.522194,5.648914,6.234374,5.093022,5.012527,3.182626,-1.368923,-3.518428,1
0.496004,0.009084,4433.704939,3931.515982,7562.012848,0.157311,-478.042175,106.877731,-15.236805,21.031422,-18.572355,11.828337,-19.809031,-8.948304,-1.593314,-10.810546,0.939581,1.688032,-2.702745,-6.055746,-13.762707,4.361527,-4.160635,0.783521,-3.718814,-3.011808,1
0.471147,0.052116,2236.873569,3122.926928,4033.056923,0.046279,-338.564575,148.39389,0.394305,31.180799,19.187204,7.634067,-14.449258,-0.60592,-1.068119,0.347419,-7.495251,5.643342,-5.691757,-4.02939,-5.927267,-1.853408,-4.675846,-4.417989,-5.315868,-2.326707,1
0.38734,0.050342,2543.146611,2483.480313,4352.980693,0.087101,-278.981384,137.669311,-44.946304,6.444443,-14.670977,-13.153251,-18.25518,10.887657,3.461862,-7.997549,-0.485362,-10.090852,-10.393841,-5.486805,4.480723,1.971743,-6.250793,-6.348042,2.632546,-4.22879,1
0.495756,0.031701,2484.302144,3038.188261,4920.274679,0.053316,-367.52533,151.404465,-18.924355,27.49124,5.271323,31.670132,-8.003366,8.211302,3.240715,-13.097345,5.364696,4.286098,7.267546,6.563029,-1.266687,7.639298,3.638294,2.266511,9.253242,3.56918,1
0.513649,0.041569,2662.72211,3007.65685,4584.331817,0.073189,-349.885742,147.494751,-21.637835,32.746292,-1.538699,11.760781,11.310453,-5.608006,-9.46812,4.662672,-8.948807,2.129431,2.054058,-3.70257,0.801609,2.078696,-4.951525,6.854176,2.813562,-1.570329,1
0.358893,0.037287,2626.447767,2774.887838,4421.153463,0.08121,-339.873993,125.977409,-33.012123,-3.456287,-24.447359,0.991307,-16.805887,-1.23749,-7.68751,0.371076,-11.900907,-3.382371,2.199824,-5.082689,-1.406471,0.088666,-8.499865,1.432934,-3.662352,-6.121085,1
0.506336,0.018574,3033.271445,3787.275902,5933.704389,0.067388,-481.759308,126.180817,1.472474,31.26527,13.594273,14.117569,7.684569,-6.361575,-5.602871,2.420612,-2.434791,-1.348733,0.388095,1.823055,4.063005,-2.148933,-2.000067,3.844666,-0.844088,-4.864706,1
0.419634,0.031447,1586.874196,2626.692265,2765.211796,0.029469,-410.22644,170.135223,-3.715667,36.056061,17.635086,19.910999,1.805141,-2.970685,0.642623,1.704945,4.009591,-7.016714,0.990018,1.926707,4.00007,8.603827,0.504013,6.737446,3.73342,-0.333675,1
0.544046,0.016957,2089.699001,3479.871453,3833.656973,0.035255,-486.422882,147.54541,10.223712,27.622276,16.770138,3.882293,2.967421,0.149479,7.341124,12.47235,1.239144,3.440588,5.441335,2.175063,2.541855,-0.004523,1.902569,3.414049,-0.022266,-2.093992,1
0.276242,0.082685,2329.091135,2780.796248,4449.019705,0.059337,-316.744415,127.867859,-15.43243,26.561108,-12.164365,-10.999758,-4.223753,-13.138484,-9.388869,-4.480623,-7.884565,-11.103424,-3.90024,-5.096591,-5.043132,-1.77194,-3.22105,-4.290094,-3.440225,-9.217196,1
0.358695,0.114067,2257.470273,2686.71361,4127.902592,0.048944,-275.766846,138.594406,-33.665539,16.675436,-1.106248,5.439438,-15.15647,-13.1849,-15.192075,-17.181351,-1.499236,-14.17859,-7.263137,-4.849744,-3.431783,-5.212656,-9.756447,-5.982675,-5.117705,-4.457041,1
0.448742,0.014783,2322.870808,3067.921881,4646.317569,0.039449,-417.344116,151.806885,-25.773827,44.798683,2.89546,17.737284,-4.612482,-1.138234,8.217457,-1.3297,10.790883,-0.500986,2.994822,7.953466,4.421458,8.227851,5.100987,5.713298,-0.873009,-2.22808,1
0.338468,0.065384,2840.077618,3172.563422,5197.178543,0.080526,-357.5065,113.565933,1.195178,28.926451,-14.345924,-1.316772,-19.032341,-9.2741,-13.913677,-9.446892,-5.862906,-8.136942,-0.815462,-2.52422,-3.864307,-6.956853,-5.752962,-5.307035,-5.899948,-7.915554,1
0.490229,0.028134,2107.340626,2983.974394,3938.335723,0.040166,-386.121826,160.726242,-18.662708,21.861282,14.566483,25.743242,-5.122193,3.699409,-3.166389,-8.646276,0.550654,3.442087,5.987026,5.100656,-3.083163,1.301071,2.008616,-0.316068,7.723675,-2.280706,1
0.318987,0.053297,2517.835445,2820.761375,4383.957006,0.067843,-303.664185,126.567078,-42.046638,2.216598,-14.386055,7.867558,-31.223436,-5.526734,-7.01616,-5.989495,-11.408814,-6.28268,-1.78546,-6.282585,0.631739,3.465621,-7.735094,-1.402255,-9.005925,-5.452342,1
0.314309,0.084613,2745.086173,2834.48262,4900.608517,0.068927,-312.568665,117.293037,-50.973129,4.482093,-14.063166,-0.774506,2.04002,-6.377434,-10.065568,-12.337212,-1.693457,-6.738224,-2.512623,-0.633997,-3.061025,-4.798103,-7.873963,-4.436871,-1.152221,-3.012745,1
0.427476,0.014142,3849.063719,3786.703934,6637.703215,0.117554,-475.900391,112.216957,-4.456992,27.280384,-9.063329,1.364603,-25.202555,-2.419185,-6.404472,-11.96493,-4.902165,-0.702965,-6.344746,-7.984888,-9.743309,-3.347795,-10.348095,-1.750413,-5.312809,-5.609004,1
0.345663,0.010564,2813.400337,3259.790507,4745.893075,0.075359,-475.446167,141.358536,-6.600634,35.326244,-19.630907,17.090448,-14.020125,-14.046992,0.905901,-26.448954,3.144331,-14.887252,-8.315829,-7.949264,-8.131665,-7.48012,-11.549981,-3.239878,-12.430828,-13.168214,1
0.308961,0.05687,2803.856841,3453.604851,5390.251791,0.063209,-363.642212,97.970924,-18.831755,16.21006,-11.19591,7.790862,-26.408962,-8.203598,-8.070926,-9.692567,-22.495316,-2.013742,1.450174,-13.571632,-2.460163,2.597458,-4.911479,3.281197,-6.54773,-8.404558,1
0.481104,0.008578,2029.028612,2166.827289,3279.881568,0.067585,-413.144196,180.08818,-92.299782,-11.253265,-28.843996,-21.935223,-3.901688,-12.464151,15.889179,-6.674458,15.64158,-6.921099,4.613369,-0.297493,3.754933,2.018462,-3.624774,3.936934,-4.787715,-0.900941,1
0.477662,0.06143,2992.556214,3337.119332,5435.826861,0.077781,-321.763458,126.548851,-10.89864,45.301044,18.357508,21.711349,-17.314407,1.752168,-6.330144,7.044589,-7.861257,1.209896,-15.558474,-1.063469,-8.185911,-2.425682,-8.718702,-2.427577,-3.618468,0.881581,1
0.422949,0.013797,2670.60291,3311.826568,4558.691124,0.069683,-441.376709,148.144546,10.588513,26.665852,-20.309418,20.808619,-10.063656,-3.320561,-5.573351,-15.565971,0.189689,-0.274734,-12.503974,-5.858711,-3.662966,3.904274,-5.23518,-4.075641,-2.248643,-3.693058,1
0.368232,0.039441,1786.106945,2536.85793,2901.630238,0.034507,-376.868774,155.905136,-2.626599,36.022198,14.484913,15.625835,9.757358,-9.462552,-6.584086,1.618708,-5.011273,-2.086784,-0.723815,-3.012869,4.053379,-1.895224,-1.252604,9.811183,1.110167,-3.862231,1
0.494641,0.056043,2742.629581,3107.804728,4615.82257,0.07653,-317.126587,143.539612,2.062428,38.577557,10.994612,9.624652,-20.702044,2.258519,-6.915113,0.675448,-8.950451,5.961625,-11.18047,-3.755223,-4.852795,3.190843,-3.893322,-0.819851,-4.083272,-1.853671,1
0.521,0.045853,3271.618857,3742.351352,7305.108043,0.073728,-370.250885,130.692261,-21.059525,15.397547,7.649767,19.92614,-10.782018,0.109562,-6.962892,-9.994603,-1.147442,-0.348386,-3.267221,-0.503576,-2.178752,-1.079745,-0.427995,-2.917061,3.215377,-4.219491,1
0.397505,0.056032,1869.672035,2492.957411,3216.662245,0.045709,-349.918396,158.560852,-18.676552,11.696696,11.775815,5.131579,-20.63265,-10.380306,-2.324478,-7.86588,-1.98917,-4.610646,-9.346624,-2.902233,-0.04678,-11.580967,-7.540776,-6.342773,-17.129473,-11.09772,1
0.57264,0.041064,1485.414439,2710.129575,2782.015162,0.020711,-389.630676,159.841064,36.812721,37.890118,1.990581,-14.527028,-4.592503,17.426386,15.01683,-0.884289,-4.413144,3.485996,9.623496,8.849993,2.868938,0.120123,1.697972,-3.740523,-7.017582,-4.034094,1
0.508274,0.010791,4780.465463,4095.57468,8442.633727,0.142256,-463.162811,72.903023,-8.381227,48.584797,-23.768679,18.398968,-2.968821,-5.100834,-7.517015,-1.388008,-6.826463,-0.754962,-11.970006,-7.901433,-9.470639,-1.77214,-9.466283,-4.652004,-8.49577,-4.577833,1
0.396153,0.010857,2560.312084,3326.308943,4646.566508,0.056099,-496.833984,151.088333,-8.58133,31.612524,15.110072,20.033916,-7.806075,-6.816563,1.023019,-17.210674,-1.129007,-11.077723,-2.809876,-4.459919,-3.809119,-0.39589,-5.710971,-3.814983,4.304239,-3.592349,1
0.395253,0.007367,3103.846928,3967.164494,5692.923965,0.076442,-493.025482,96.352669,-4.110473,0.99595,7.217267,4.021873,-6.851074,-0.23012,1.345469,4.97459,4.073404,4.361535,1.366133,-4.337919,-0.844321,2.428179,3.158505,5.33947,0.382635,0.053311,1
0.382412,0.014442,3189.809888,3551.34983,5579.588997,0.091249,-472.87738,121.634453,-18.379393,23.685707,-2.358115,6.683481,-26.470287,-13.754295,-5.335614,-13.578087,-2.704783,-9.536096,-7.607732,-4.666757,-4.056753,-5.751168,-9.196034,-3.213134,-11.168298,-15.410619,1
0.294174,0.049838,2439.542413,2860.571829,4359.947253,0.064655,-348.099487,129.617157,-17.618395,24.915306,-12.047607,17.653572,-14.42155,-10.508254,-24.017515,-10.94603,-6.332633,-11.867098,0.23945,-5.950994,-6.934794,-6.632718,-2.550793,-8.392622,-2.86739,-9.750113,1
0.380752,0.014787,3324.569568,3244.410191,5307.996805,0.100668,-444.39975,122.908821,-20.30526,20.392653,-4.39801,16.793938,-27.508411,-20.605839,-12.901819,-7.941051,-5.507453,-5.613809,-11.629233,-3.389951,0.82969,-9.236398,-7.363226,-5.879467,-13.332291,-13.506881,1
0.422865,0.048526,2145.528851,2524.7421,3552.356169,0.060166,-349.158447,160.588867,-20.090622,14.102578,4.453916,2.719812,-19.219561,-12.328928,-5.193626,-6.048826,0.941516,-3.456547,-11.633964,-3.858446,0.338501,-10.675398,-8.412891,-7.535924,-16.127565,-11.988342,1
0.488511,0.03698,3153.062187,3689.031393,6754.704435,0.050936,-360.913117,115.008804,-4.327823,47.017765,-5.942156,10.083576,-11.154012,12.358063,-0.468359,1.163406,2.312287,8.050114,2.866019,1.388216,4.282158,-2.845984,3.929451,-3.463834,-2.674083,-3.004694,1
0.36572,0.01351,1839.961403,2555.784617,2771.447054,0.05349,-381.942047,186.263367,-45.884285,-15.57074,-20.352179,-17.088251,0.195912,2.55992,14.466357,-2.793134,15.747616,-4.2473,4.195568,-9.027287,1.328476,1.787817,2.289291,2.140207,-9.286118,2.04327,1
0.368648,0.034473,2395.287992,2420.467647,4534.793003,0.061385,-285.985596,168.319763,-101.567802,8.740149,-62.764214,-11.925608,-21.980627,-22.957523,-1.494969,-6.685637,9.841117,-5.271166,9.131409,-2.715687,-0.391485,-2.403264,-1.3367,5.889597,-7.371177,1.058143,1
0.3328,0.023612,2314.978094,2873.599224,3865.197054,0.064201,-402.712341,132.103302,-25.1436,-16.935863,-13.936704,5.552453,5.368367,0.140305,-7.587063,-0.67328,-4.929394,-1.000601,5.613356,-2.52911,-5.107159,0.333614,-3.341075,-4.918216,-4.972375,-1.440979,1
0.43492,0.057082,4070.214203,3269.803694,7129.606214,0.130444,-298.100861,85.321533,-47.148014,58.826263,-11.09909,12.33401,-28.966608,1.255283,-12.065352,-5.118599,-6.831134,-5.664142,-3.782386,-2.313781,-1.39237,-12.210508,-1.250543,-8.400968,-10.74517,-11.430371,1
0.548904,0.004468,4915.736146,4248.302337,8322.022896,0.183704,-531.929871,84.619453,-36.314873,22.159828,-25.152597,12.74625,1.984801,-7.06868,8.173761,-16.495718,11.718276,-3.909366,7.460617,8.842535,2.235882,8.773841,-4.964739,10.258077,0.570787,-1.767436,1
0.469093,0.047378,4445.848348,3636.473571,7905.921751,0.147224,-344.278046,86.14209,-33.127224,49.066204,-11.49297,21.171856,-25.445255,0.841246,-13.230587,1.53298,-8.773699,-4.465991,-7.073856,-7.200513,-1.716354,-8.16749,-2.983549,-9.008896,-5.093559,-12.083246,1
0.530692,0.001578,3338.20348,3778.483464,5729.747213,0.102735,-532.431702,114.806084,-53.877586,22.182764,16.534237,5.23765,6.025499,-1.744779,9.748575,-12.082917,4.617921,-4.547036,10.148876,-6.912207,-3.816348,0.654174,5.795844,5.9551,-5.951991,0.930859,1
0.474136,0.002019,4266.944525,4555.83955,9063.495223,0.108725,-499.962189,98.760071,-18.976439,15.700417,-25.739595,-1.387898,-7.165992,2.729259,6.550935,0.203719,8.905104,-1.093245,9.340885,-8.517499,5.370409,-3.713589,4.727406,-2.502121,0.085619,1.396797,1
0.483718,0.006878,4204.32622,3818.526961,7137.945662,0.151048,-503.580261,115.902031,-12.052725,36.276588,-14.094398,29.237474,-10.536153,-9.96665,14.221468,-29.170362,6.272786,-4.003752,-7.590432,6.630087,-5.596122,1.711577,2.130413,-6.601767,3.902518,-3.600887,1
0.56357,0.005039,4749.138738,3901.754929,8393.841729,0.176326,-495.850403,94.785492,-38.382652,52.830856,-16.455338,14.964991,-3.390462,-14.081984,9.641642,-19.431629,5.27714,-11.610249,-1.837484,-3.690823,-6.549247,2.493608,-10.267631,-1.752741,-1.320373,-4.529876,1
0.43269,0.039845,2007.329639,2610.342485,3513.77066,0.049474,-352.871887,159.929794,17.398354,43.361691,-14.384225,-23.334921,-30.892668,-16.035627,1.884154,3.242265,-1.313238,2.450607,-2.399772,-8.670106,-3.347041,0.576829,4.802848,-3.171396,-8.857021,-7.39489,1
0.363228,0.01047,2730.56131,3164.2355,4620.427938,0.08211,-466.811157,151.255783,-7.426887,26.384483,-2.020145,38.71664,-3.230758,-6.691911,-4.165941,-26.717434,2.260266,-7.084048,-0.260956,-5.126941,-5.919941,6.604318,0.171912,-3.653384,1.662503,-2.574637,1
0.291085,0.058026,2708.002531,2788.417585,4689.508445,0.078656,-310.48053,133.953415,-40.967716,35.730034,-16.868849,1.432007,-3.651092,-5.322765,0.465747,-11.302664,-3.57431,-7.784314,-3.149238,-5.826384,-0.945103,-2.631984,-4.950705,-4.050352,-3.520396,-0.840376,1
0.450455,0.067624,2504.927737,2829.657158,4567.901858,0.069121,-307.869751,136.378189,-19.445168,19.347448,-4.81119,6.047532,-11.558311,-10.47375,-5.815453,-17.221378,-0.556138,-1.854523,-5.666174,-6.329654,-3.931509,-2.854925,-4.972672,-2.689368,-5.341949,-6.086857,1
0.361938,0.042383,2385.481457,2536.239046,4226.711783,0.071525,-303.039947,134.200974,-47.751492,-0.696671,-25.321388,-11.281112,-13.79446,1.922104,-3.193142,-5.456173,-8.492146,-5.363148,-3.073832,-6.933803,-1.630491,-0.45689,-8.216631,-2.310738,-9.978825,-6.156301,1
0.425499,0.016258,2471.323157,3445.487007,4785.10093,0.039116,-437.715393,133.497955,5.597962,41.624046,8.680046,26.305798,-10.711056,-0.333105,7.976873,3.228293,2.704975,-3.717482,5.421265,4.495659,4.628108,3.717835,0.773444,2.176381,-7.934068,-2.879497,1
0.391427,0.057398,2219.553038,2545.975562,3544.141189,0.064797,-329.730316,145.441864,-22.01623,10.268992,3.28467,9.547088,-15.298523,-16.782148,-14.066753,-8.63598,0.085161,-5.564926,-12.123409,-2.784919,2.584705,-9.07538,-7.666546,-5.385758,-14.27396,-13.662675,1
0.443173,0.057988,3361.247968,3630.757197,6492.212381,0.090584,-384.326721,97.483864,0.914879,23.708939,-4.234246,-0.485809,-14.477423,-5.366462,-4.311172,-6.395818,-6.870375,-7.674752,-0.071429,-4.854762,-3.298159,-3.614198,-4.222857,-5.928251,-5.454804,-4.424094,1
0.374872,0.060182,2676.994685,2845.908748,4198.227793,0.077879,-356.665894,134.954803,-15.903161,15.496532,-7.027802,8.828161,-19.685789,-6.023274,-6.142488,-8.71005,-5.13589,-0.638458,-7.90824,-6.129315,-4.457302,-12.351001,-8.085133,-8.924716,-16.969461,-9.88365,1
0.514097,0.017876,2990.948337,3230.817652,5773.885703,0.063271,-397.34317,133.782227,-21.411531,62.612106,-13.12228,24.956802,-0.834127,-6.090784,6.719095,0.431802,15.664212,2.34674,6.023262,6.850115,3.667154,5.962182,-2.789054,7.476492,-2.718632,-3.882944,1
0.442377,0.011006,4147.882732,3839.914381,7331.993429,0.128045,-478.154907,111.677734,-5.62781,19.810829,-13.164503,15.363263,-20.805206,-5.683998,-2.810084,-8.439444,-4.855217,-2.323578,-10.486852,-6.639521,-6.15402,-0.112139,-7.956958,-4.562373,-4.828661,-2.042212,1
0.426001,0.024424,2546.051342,3080.187424,4605.989489,0.062616,-442.71106,148.908661,-7.786051,35.367561,2.416029,1.878182,10.058061,-0.26854,-4.93012,0.789344,-7.218353,-1.335003,2.019998,0.122204,3.374141,-1.671602,-3.576992,0.606275,-1.222723,-2.645571,1
0.527318,0.021183,1958.385021,3017.376059,3629.153778,0.029875,-444.184143,149.9431,-3.627101,28.861729,7.155972,19.356915,-0.881968,1.880749,0.348809,-0.83495,4.214458,8.377927,8.882542,10.818517,7.466182,0.760836,-0.954928,1.004002,0.754626,-0.776109,1
0.38223,0.070763,3811.286561,3157.2145,6573.477014,0.113775,-278.412933,88.907433,-40.669586,69.820084,-14.88056,16.375479,-24.20392,5.78906,-20.000446,-3.466913,-10.759084,-6.38687,-5.298223,-8.238877,-3.791879,-11.822024,-2.298674,-10.796786,-7.71047,-12.482033,1
0.313455,0.067348,2722.848004,3018.156302,5026.373408,0.070661,-301.196655,108.652878,-10.118776,25.908762,-19.296856,8.461169,-27.083378,-5.495987,-8.53863,-8.146793,-25.313278,-9.088785,-2.2594,-19.036549,-8.714997,5.026813,-8.091012,2.469788,-7.207139,-7.957767,1
0.350705,0.04146,2258.96579,2728.996913,4485.096537,0.052965,-286.711029,150.057281,-49.208088,-0.866833,-41.159355,-2.467164,-20.877895,3.123159,-6.835028,-2.688018,-12.448626,-3.406702,-2.931489,-12.323771,1.393568,1.557766,-10.994974,2.23139,-11.076574,-7.313988,1
0.426799,0.040437,1722.401035,2569.408674,2878.603403,0.035978,-372.077667,164.89801,-3.583845,37.950871,16.591967,15.217511,9.3173,-0.618521,-6.218406,-1.71846,-2.708138,-8.351995,0.825224,4.006054,1.746933,-2.28739,-1.667158,2.57419,-2.796181,-2.739148,1
0.405228,0.031187,3046.576707,2883.350938,5370.729374,0.084004,-339.518097,127.120438,-74.475525,23.23173,-8.964232,11.845819,9.234771,1.23922,11.879009,-6.156613,0.550937,-8.296031,-8.190098,-3.605978,-3.208749,3.570386,-3.367121,4.521966,3.30504,-4.779726,1
0.33687,0.075557,1988.50531,2605.512129,3365.47074,0.050523,-317.709839,140.506226,-26.422503,4.565542,3.583042,-2.216937,-5.807366,-7.701017,-8.578175,-8.992793,-6.9607,-8.500351,-7.121606,-5.604164,-1.57502,-3.393956,-7.927339,-5.624313,-1.644866,-6.619772,1
0.473113,0.024042,2442.937495,3929.982051,4035.380175,0.044175,-420.731842,112.919937,7.99312,-1.340915,5.837361,12.588466,0.804853,-9.983798,-5.12603,-0.208399,-1.545611,-4.507175,-3.46754,-0.960137,0.55556,1.184596,-2.54581,-5.591592,-2.503026,-5.038553,1
0.463468,0.073728,3033.059902,2749.828045,4962.096392,0.092519,-308.185455,113.203033,-30.186884,57.796017,8.445966,20.413822,-1.160483,0.13825,-6.668993,4.736567,-5.924569,-1.228214,-5.090487,-5.325466,-1.701987,-2.388958,-3.405786,3.427663,-2.127988,-2.975074,1
0.358755,0.017067,3061.832767,3460.027377,5429.9768,0.081292,-493.249786,120.442467,-7.014434,27.021439,-10.951146,0.832185,-0.509472,-13.204264,-12.800602,-11.328468,-11.314133,-13.014462,-7.581285,-7.105011,-5.195132,-5.073785,-8.074084,-0.707316,-4.645026,-6.216726,1
0.591341,0.00602,3728.68019,5336.877203,9896.621218,0.055816,-566.578735,83.248528,32.036388,15.083661,1.720712,4.692363,2.166201,2.77723,-2.385135,-2.763654,-0.47304,4.333318,4.952774,2.57365,2.119137,0.772911,0.34807,1.319954,-1.466096,-0.655982,1
0.307546,0.015392,1929.653408,2795.715221,2976.809745,0.042178,-458.224274,169.861572,-14.940712,6.618368,-9.048518,11.139949,-29.508396,-3.063512,9.550427,-30.826202,4.910719,-9.107594,-14.188403,-4.402319,-6.51111,-12.866863,-11.127327,-6.531869,-15.047476,-14.716188,1
0.391581,0.017494,2108.558397,2810.809251,3698.234285,0.047705,-422.708099,163.978989,-15.521713,30.632666,12.1236,22.568995,-0.939155,1.237895,1.45492,1.974221,1.936498,-6.122472,-2.036479,6.179129,7.515953,-1.5348,-3.70013,0.848399,-6.885473,-5.788009,1
0.419791,0.037263,2546.831917,2976.587638,4828.291806,0.06171,-387.986176,143.550079,-28.066122,10.848984,17.741877,21.036459,-8.140776,-2.62539,-7.508027,-16.178194,-1.306859,0.269493,1.223746,-0.114021,-2.160316,2.83657,-0.027574,-3.399866,0.793528,-0.802818,1
0.405823,0.084155,2566.353369,3006.859052,4514.504493,0.062906,-273.4133,147.037842,-14.823948,25.426599,15.561082,21.801704,-25.190754,2.603633,-10.081395,-0.640374,-7.42888,2.831706,-12.588596,-6.466117,-7.850513,-2.081393,-5.763457,-3.532658,-3.213835,-1.790417,1
0.426007,0.034142,2374.783844,2853.634977,4432.230232,0.056203,-355.065918,160.045181,-16.801102,51.389317,-7.526823,23.436504,-7.751056,-3.856233,2.275846,-6.513394,13.91951,-5.201021,5.264484,6.024611,-3.110807,9.091687,-5.036304,5.66121,0.351213,-3.638996,1
0.572432,0.001114,4032.681856,4306.760793,8094.894506,0.119007,-521.674316,93.281403,-40.882515,24.238724,18.779799,17.08687,-11.656543,-11.15964,0.521176,-6.773039,4.893202,-8.203576,8.839126,-2.373715,10.376554,-0.647947,3.926754,-1.396531,-2.225693,0.513242,1
0.46427,0.066863,3007.497462,3228.756169,5366.870823,0.078393,-299.840546,132.030029,-9.262881,32.047813,2.16396,16.60034,-11.999554,4.348484,-9.516307,1.197573,-4.422087,6.025299,-12.154263,-2.020529,-6.293473,0.181257,-3.814782,-1.470368,-1.577468,0.595878,1
0.427454,0.00517,4284.149518,4032.834985,7446.7542,0.139234,-525.696533,110.225433,-28.805977,28.767321,-18.560118,5.158276,-16.861423,-15.753003,5.471015,-28.106852,9.17929,-16.985929,-0.835962,-1.712648,-5.516894,0.586934,-12.492644,-2.211565,-10.77894,-11.284217,1
0.390348,0.086266,1628.528193,2195.212968,2847.859465,0.039771,-289.936157,196.519989,-11.075119,23.049658,8.346391,-7.396286,-22.179399,5.57443,-0.498326,-7.522819,-3.949338,-7.041964,-0.43125,5.266182,2.472554,2.97653,-2.469528,-3.194414,0.546021,-7.647163,1
0.371533,0.050546,2667.57568,2679.260101,4840.240867,0.075929,-300.741638,138.272369,-33.868641,38.513992,-33.326645,-29.230082,-20.812775,-5.984811,4.07124,-11.128029,2.496157,5.119364,0.650714,-4.157753,1.096196,2.27324,-1.655011,-5.812338,-1.025748,-2.652042,1
0.377278,0.068623,2344.555823,2629.783418,4076.621207,0.063908,-295.887207,156.333542,-16.826614,32.902611,1.341714,18.016169,-22.368677,-14.526895,-11.711012,-9.110237,-3.086663,-6.695482,-11.784474,-4.733357,0.588437,-11.295435,-4.533731,-0.943331,-17.095371,-10.694247,1
0.315659,0.109278,1827.389361,2513.171445,3286.350518,0.041177,-281.995972,147.683456,-7.477538,10.583817,-24.347298,-0.970754,-23.763498,-14.319529,-6.854213,-12.437963,-6.950208,-13.555521,-11.796016,-6.898748,-3.165067,-8.352998,-6.871642,-4.684028,-3.451652,-5.052458,1
0.375427,0.033887,2894.045933,3311.603754,5420.890535,0.06519,-349.802643,128.147461,-25.565266,43.001789,-14.969611,7.351172,-27.774002,6.789765,-8.574916,-4.432662,-5.365726,-5.51367,-3.5962,-3.549105,-3.106186,-12.991907,-4.232348,-8.889002,-10.272497,-12.094094,1
0.39397,0.040906,3392.727785,3283.353848,6310.099801,0.080267,-317.924896,104.618034,-39.495544,69.948112,-2.220246,22.440601,-24.662991,7.973324,-5.766747,7.154803,1.933196,-4.762207,-2.31148,2.757821,3.834757,-3.35171,5.765034,-1.227486,-0.72326,-7.385561,1
0.50622,0.011919,4382.571188,4101.262337,7883.766201,0.148274,-487.341217,112.355064,-22.346344,13.827798,-0.364949,7.629376,-21.148808,-7.671143,-1.946495,-7.620284,-3.619999,5.280912,-10.041398,-5.079139,-6.947694,2.558282,-4.220803,-6.622608,-1.026858,-0.688273,1
0.429727,0.040768,2077.058209,2580.171356,4020.236576,0.044216,-340.243103,169.743179,-30.259272,20.527578,10.793969,18.932253,-10.951575,-3.341086,1.497123,-9.087374,2.941332,-0.742121,5.616409,8.200672,1.69583,6.974184,3.105899,3.112749,5.338216,-2.609549,1
0.37444,0.034003,3665.287384,3775.135833,7247.83539,0.090985,-397.924469,81.37001,-9.517613,34.826111,4.005428,11.718213,-11.439611,-7.260455,-13.402325,-5.256804,-8.981404,-12.649791,-1.706888,-3.618754,-3.419042,-5.02935,-1.95041,-7.584918,-1.433904,-5.331357,1
